SKU,SKU (C),Season,Category,Category (C),Sub-Category (C),Specs (C),Gender (C),Item,Item (C),Color (C),Design,Design (C),Nombre ropa (C),Color Design,Fabric,Print/Dye,Size,Other,S,M,L,XL,Quantity TOTAL,Quantity Available,Price,Total Value,Photo,Notes,Notes Cami,Status,Photo Comments,Photos Drive Link,Etsy Link,Website Link,Titles GPT,Description,Key words
TOC-BRA-YOGA-SOU-S,,Lifestyle,Yoga Bras,,,,,Yoga Bra,,,Sound,,,,Recycled Polyester,,S,,,,,,1,,$45,$45,,,,Not Started,,,,,,,
TOC-BRA-YOGA-SOU-S,,Lifestyle,Yoga Bras,,,,,Yoga Bra,,,Sound,,,,Recycled Polyester,,S,,,,,,1,,$45,$45,,,,Not Started,,,,,,,
TOC-BRA-YOGA-WIN-CHA-S,,Lifestyle,Yoga Bras,,,,,Yoga Bra,,,Winds of Change,,,,Recycled Polyester,,S,,,,,,1,,$45,$45,,,,Not Started,,,,,,,
TOC-YL-CLASSIC-BIR-BRA-S,,Lifestyle,Yoga Leggings - Classics Collection,,,,,Yoga Leggings,,,Bird Brain,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-CLASSIC-COS-GEO-S,,Lifestyle,Yoga Leggings - Classics Collection,,,,,Yoga Leggings,,,Cosmic Geometry,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-CLASSIC-SPI-OWL-L,,Lifestyle,Yoga Leggings - Classics Collection,,,,,Yoga Leggings,,,Spirit Owl,,,,Recycled Polyester,,L,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-CLASSIC-SPI-OWL-S,,Lifestyle,Yoga Leggings - Classics Collection,,,,,Yoga Leggings,,,Spirit Owl,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-AYA-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Ayala,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-CRES-MOON-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Crescent Moon,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-ELE-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Elements,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-GER-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Germination,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-GER-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Germination,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-GRO-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Growth,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-MET-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Metamorphosis,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-MOD-GOD-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Modern Goddess,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-MUS-MAI-L,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Mushroom Maiden,,,,Recycled Polyester,,L,,,,,,1,,$75,$75,,Sublimation printed recycled polyester,,Not Started,,,,,,,
TOC-YL-PAINT-MUS-MAI-M,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Mushroom Maiden,,,,Recycled Polyester,,M,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-MUS-MAI-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Mushroom Maiden,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-MYS-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Mystery,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-PEA-PIP-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Peace Pipe,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-SIE-SKI-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Sierra Skies,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-SIL-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Silence,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-STA-JOU-M,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Starlight Journey,,,,Recycled Polyester,,M,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-STA-JOU-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Starlight Journey,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-THI-IS-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,This Is Not a Pipe,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PAINT-WIT-HOU-S,,Lifestyle,Yoga Leggings - Paintings Collection,,,,,Yoga Leggings,,,Witching Hour,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,Photo TBC,,Not Started,,,,,,,
TOC-YL-PASTEL-AMP-EUC-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Amplify - Eucalyptus / Coconut / Night,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-AMP-EUC-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Amplify - Eucalyptus / Coconut / Night,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-AMP-EUC-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Amplify - Eucalyptus / Coconut / Night,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-CYC-HEA-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Cycles - Heather,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-LTUS-LAC-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Lotus Lace - Night / Mulberry / Eucalyptus,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-LTUS-LAC-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Lotus Lace - Night / Mulberry / Eucalyptus,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-LTUS-LAC-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Lotus Lace - Night / Mulberry / Eucalyptus,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-LUC-DRE-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Lucid Dream - Ashawagandha / Mulberry,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-LUC-DRE-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Lucid Dream - Ashawagandha / Mulberry,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-MOON-MOU-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Moon Mountain - Cacao / Mulberry,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-MOON-MOU-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Moon Mountain - Cacao / Mulberry,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-TIL-DUS-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Tile Design - Dusty Rose / Cacao,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-PASTEL-TIL-DUS-S,,Lifestyle,Yoga Leggings - Pastel Flavors,,,,,Yoga Leggings,,,Tile Design - Dusty Rose / Cacao,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-AMP-TERRA-S,,Lifestyle,Yoga Leggings - Random,,,,,Yoga Leggings,,,Amplify in Terracotta,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YL-RNBW-RIV-S,,Lifestyle,Yoga Leggings - Random,,,,,Yoga Leggings,,,Rainbow River,,,,Recycled Polyester,,S,,,,,,1,,$75,$75,,,,Not Started,,,,,,,
TOC-YM-CNTR-MIN-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Centered Minimalist,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-CNTR-MIN-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Centered Minimalist,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-CNTR-MIN-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Centered Minimalist,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-CNTR-MIN-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Centered Minimalist,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-CNTR-MIN-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Centered Minimalist,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-CHA-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Chakras,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-CHA-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Chakras,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-CHA-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Chakras,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-CHKR-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Chakras,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-CHKR-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Chakras,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-CHKR-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Chakras,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-DRG-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Dragonfly,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-DRG-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Dragonfly,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-DRG-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Dragonfly,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-DRG-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Dragonfly,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LTUS-MOO-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lotus Moons,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LTUS-MOO-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lotus Moons,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LTUS-MOO-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lotus Moons,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LTUS-MOON-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lotus Moons,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-LTUS-MOON-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lotus Moons,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-LTUS-MOON-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lotus Moons,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-LTUS-MOON-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lotus Moons,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LTUS-MOON-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lotus Moons,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LUN-BLM-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lunar Bloom,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LUN-BLM-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lunar Bloom,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LUN-BLM-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lunar Bloom,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-LUN-BLM-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lunar Bloom,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-LUN-BLM-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lunar Bloom,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-LUN-BLM-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lunar Bloom,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Listed,,,,,,,
TOC-YM-LUN-BLM-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Lunar Bloom,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-MOON-PHSE-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Moon Phases Tribal,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-MOON-PHSE-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Moon Phases Tribal,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YM-MOON-PHSE-OS,,Lifestyle,Yoga Mats,,,,,Yoga Mat,,,Moon Phases Tribal,,,,Natural Rubber and Microfiber,,OS,,,,,,1,,$100,$100,Y,Listed,,Sold,,,,,,,
TOC-YT-CLASSIC-COS-GEO-S,,Lifestyle,Yoga Tanks - Classics Collection,,,,,Yoga Tank,,,Cosmic Geometry,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-AYA-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Ayala,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-CRES-MOON-M,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Crescent Moon,,,,Recycled Polyester,,M,,,,,,1,,$55,$55,,Sublimation printed recycled polyester,,Not Started,,,,,,,
TOC-YT-PAINT-CRES-MOON-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Crescent Moon,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-CRES-MOON-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Crescent Moon,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-ELE-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Elements,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-GER-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Germination,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-GER-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Germination,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-HIVE-MIN-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Hive Mind,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,Sublimation printed recycled polyester,,Not Started,,,,,,,
TOC-YT-PAINT-MOD-GOD-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Modern Goddess,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-MUS-MAI-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Mushroom Maiden,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-PEA-PIP-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Peace Pipe,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-SIE-SKI-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Sierra Skies,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-SIL-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Silence,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-SOU-SEA-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Soul Searching,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-SOU-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Sound,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-THI-IS-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,This Is Not a Pipe,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PAINT-WIT-HOU-S,,Lifestyle,Yoga Tanks - Paintings Collection,,,,,Yoga Tank,,,Witching Hour,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-AMPLIF-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Amplify - Cinnamon,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-AMPLIF-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Amplify - Coconut,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-AMPLIF-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Amplify - Night,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-CYCLES-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Cycles - Eucalyptus,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-CYCLES-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Cycles - Night,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LTUS-ASH-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lotus Lace - Ashwagandha,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LTUS-CAC-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lotus Lace - Cacao,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LTUS-CIN-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lotus Lace - Cinnamon,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LTUS-COC-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lotus Lace - Coconut,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LTUS-DUS-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lotus Lace - Dusty Rose,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LTUS-EUC-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lotus Lace - Eucalyptus,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LTUS-NIG-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lotus Lace - Night,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LUCID-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lucid Dream - Cacao,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LUCID-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lucid Dream - Coconut,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LUCID-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lucid Dream - Eucalyptus,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-LUCID-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Lucid Dream - Heather,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-TILED-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Tile Design - Ash,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-YT-PASTEL-TILED-S,,Lifestyle,Yoga Tanks - Pastel Flavors,,,,,Yoga Tank,,,Tile Design - Mulberry,,,,Recycled Polyester,,S,,,,,,1,,$55,$55,,,,Not Started,,,,,,,
TOC-DRESS-BELLSLV-MOS-GRN-M,,Spring,Dresses - Bell Sleeve Wrap,,,,,Bell Sleeve Wrap Dress,,,Moss Green,,,,Natural Dye Hemp and Cotton,,M,,,,,,1,,$200,$200,,Price TBC,,Not Started,,,,,,,
TOC-DRESS-BELLSLV-SGE-GRN-M,,Spring,Dresses - Bell Sleeve Wrap,,,,,Bell Sleeve Wrap Dress,,,Sage Green,,,,Natural Dye Hemp and Cotton,,M,,,,,,1,,$200,$200,,Price TBC,,Not Started,,,,,,,
TOC-JKT-K-GRN-S,,Spring,Jackets - Kids,,,,,Kids Elf Jacket,,,Green,,,,Recycled Fabric and Wool,,S,,,,,,1,,$40,$40,,Recycled fabrics and green wool with elf ears,,Not Started,,,,,,,
TOC-JKT-K-GRN-FEL-M,,Spring,Jackets - Kids,,,,,Kids Jacket,,,Green Felt with Elf Ears and Hood and Appliqué Leaves,,,,Felt and Recycled Fabric,,M,,,,,,1,,$50,$50,,,,Not Started,,,,,,,
